text	label
Kada sam prvi put vidio film još 2015te .	1
Postoji i dosta pametnih režijskih odluka koje su razbacane tokom predstave .	2
Međutim , imamo neke stvarno loše Decepticons poput Shatter ( izražene Angela Bassett – Mission : Impossible – Fallout itd . )	0
Sve itekako paše jedno drugome .	0
Producent : M . Night Shyamalan	1
2024 . virus CO - 19 , koji je postao epidemija 2020 . godine , mutirao je u CO - 23 , koji je bio nekoliko puta smrtonosniji i odnio milijune žrtava .	0
Mislim da film nije dobar medij za pokušati reći takvu kompliciranu priču .	0
Prvi glavni lik uveden je Alex Parrish ( Priyanka Chopra – Bollywood mega zvijezda s indijskim filmskim hitovima poput Krish i Don ) koji je bio žena prikazana u ranom otvaranju scene .	1
To je bio početak nečeg doista nevjerojatnog koje će raznijeti vas um .	2
Kako sam već naglasio , od samog početka bivate uvučeni u jednu misterioznu i neobjašnjivu priču , sa puno situacija i akcionih sekvenci koje prkose zakonima fizike , ali pošto se uvučeni , nema nazad .	3
Ocjena 5.5 / 10	1
Da je premijera filma , posebno u drugoj polovici , bila je slična filmu 1975 Jaws , ali sada su posebni efekti očito bili puno bolji .	2
Glavne uloge : Hannah John-Kamen , Walton Goggins , Evangeline Lilly , Michelle Pfeiffer , Paul Rudd , Judy Greer , Michael Peña , Michael Douglas , Abby Ryder Fortson , Laurence Fishburne , David Dastmalchian , Randall Park , Vanessa Ross , Joshua Mikel , Rob Archer	1
Pa da , ovo je velika priča .	2
Datum izdavanja još nije potvrđen , ali nadamo se da ćemo uskoro saznati više .	1
Da ne spojlam previše , neka je početak – početak , a odrađen je zaista fantastično , u smislu da su kroz malu uvertiru kreirali priču sa likovima , emocijama , zapletom i raspletom tako da bivate odmah povezani s daljim sadržajem , što me nekako podsjetilo na animirani film ” Up ” .	2
Šta očekivati iza akcije ispričane u prvom licu i da li će ovakvo eksperimentisanje urodili plodom ?	1
Imao je dobar život koji se tada pretvorio u sra . . nakon što se nešto desilo , a sad nekoliko godina kasnije , naravno , želi spustiti vlastitog oca .	3
Priča prati tročlanu porodicu koja seli iz jednog zimskog grada u Americi u San Francisco jer je otac našao bolji posao , pa samim tim , najmlađi član porodica , kćerkic Riley , prolazi kroz burnu fazu u svom životu jer je napustila prijatelje koje voli i sport koji igra .	1
Svaka traka ima priču o Hannah koja govori sve sto joj se dogodilo i govori neke tajne iza nekoliko glasina , ali ima i onih koji ne priznaju .	1
Budući da je bila siroče od 9 . godine , Beth je smještena u sirotište gdje se sprijateljila sa starijom djevojčicom Jolene ( Moses Ingram ) .	1
Sezona 2 The Missing je povezana sa Sezona 1 na dva načina , ali su dovoljno blaga da ne odvrate nove gledaoce .	1
U nedostatku inspiracije imam slaba poređenja , ali jasno ciljam na to da se film zaobilazi u širokom luku .	0
Redatelj : J.A .	1
Valjda u meni leži krivnja jer sam očekivao previše , ali šta je tu je , jer ću kod slučaja ‘ Midnight Special ’ , ja vama prepustiti na volju – gledati ga ili ipak ne ?	1
Da nastavim dalje sa radnjom filma … I televizijska ekipe , pod pritiskom ugovora , prati ekipu istraživača gdje god oni krenuli , pa makar to i značilo u zabranjene zone ili u zone koje će im zasigurno donijeti smrt .	1
Na njima je samo kakve filmove će izbacivati i koliko će ulagati u njih , a da će im se isplatiti , o tome ni ne brinu .	3
A što tek reći za Morgana Freemana ?	1
I pokušavali su pobjeći iz zatvora .	0
Nije sve tako sivo jer film je u početku , sa otvaranjem i uvodnom špicom gdje čujemo izvedbu Sam Smitha ” Writing ’ s on the Wall ” , pre * ebao a pored gore onih sladunjavih dijelova dijaloga , koji nikako ne pašu uz jednu , testosteronima nabijenu akciju , film ima i nekih pamtljivih dijaloga koji se uvuku pod kožu , a zadnja četvrtina filma je također fenomenalna gdje riječ akcija konačno opet dolazi do izražaja .	3
Gluma je nekako neprimjetna stvar kod ovog filma , djeluje kao usputna i nebitna stvar i kao isforsirani segment ovog filma koji svejedno ne prolazi toliko zapaženo niti je za pohvale .	0
Protkan humorom , koji je nekako neizostavna pojava s obzirom na glavnog glumca , ‘ Ant-Man ’ uspjeva , ali kao za jednokratnu upotrebu uz nadu svih fanova da će nastavak biti za trunku ozbiljniji i mnogo više organizovaniji .	3
Često uspijeva dodati puno emocija , uzbuđenja ili napetosti na scenu , gdje se stvarno pokazuje Graceov talenat / svestranost kao kompozitora .	2
Radnja je dobro tempirana , s dovoljno zapreka koje je Assane mogao prevladati ; iskreno osjećate napetost svaki put kad Assane sudjeluje u drugoj razrađenoj shemi .	2
Osim ovih čimbenika , također sam volio jednostavnost priče , bez previše robota koji se pojavljuju ( što je bio vrsta problema posljednjih Transformersovih filmova koji su imali mnogo nezanimljivih robota ) .	3
Prebacuje se iz obiteljske drame na film na putovanju do sci-fi akcije .	1
Godina 2015	1
Ocjena 5.5 / 10	1
Trailer Serije :	1
Bilo je to jedno od najupečatljivijih iskustava koje sam imao dok sam gledao film u kinu , ne samo zbog njegove fantastičnosti , već i zbog nostalgičnog osjećaja koji sam imao .	2
Kako epizode napreduju , pažnja se sporadično odvija oko različitih grupa likova , budući da popularna djeca dobivaju jednaku količinu vremena na ekranu i svoje vlastite likove .	1
Naravno , to ne nudi zatvaranje prema finalu .	1
Na osnovu komične serije Ben Edlunda , ovu seriju je stvorio … Ben Edlund ?	1
” Pete ’ s Dragon ” je fin i to je sve .	1
Shvativši da je prijetnja prevelika da djeluje samostalno , Batman je uz pomoć svog batlera Alfred ( Jeremy Irons – Beautiful Creatures , Margin Call etc ) , vjerovao da trebaju formirati savez s drugim osobama s posebnim sposobnostima za borbu protiv Steppenwolfa i njegovih stvorenja zvanih parademoni .	1
U kinima od :	1
Žanr Avantura , Drama , Obiteljski	1
Što se tiče borbenih scena , učinile su se prilično dobrim .	2
Srbija 02.03.2017 .	1
Žanr : Drama , Fantazija , SF	1
Ocjena : 5 / 10	1
Za film s tek nešto više od dva sata , iznenađujuće je imao prilično značajnu priču i dosta toga su rekli , iako sam rekao da je početak bio vrlo lagan .	1
Žanr : Avantura , Misterija , SF	1
Je li se isplatilo čekati ?	1
Žanr : Akcija , Avantura , Sci-Fi	1
DonLP : mah rukom — mah nogom akcija u stilu JCVD-a	1
I ne mogu toliko napisati o filmu a da ne spomenem odlične performanse .	2
Poruke koje prenosi su jedna od njegovih prednosti .	2
Siguran sam da ćemo vidjeti još jedan nastavak …	1
Trajanje filma : 94 min	1
Izgleda kao da je snimatelj bio na ekstazi tabletama kad je snimao film .	0
Trajanje filma : 01 : 57 : 00	1
Pronađite odgovore u ovoj iznenađujuće zabavnoj seriji .	2
Žanr : Drama , SCi-Fi	1
Također sam volio make up efekte i , naravno , nevjerojatne zvučne efekte posebno tokom borbi , snimanja , eksplozija i neizvjesnih scena .	2
Datum izlaska : 02.10.2019 ( svjetska premijera )	1
Alan Cumming bio je prilično šarmantan kao malo društveno neugodan lik , veliki profesor .	3
Trajanje filma : 02 : 01 : 00	1
Ocjena na IMDb.com mu je solidnih 7,4 / 10 a na Tomatoesima solidnih 71% .	2
Međutim .	1
Kad njen otac premine , mlada Ella se nađe na milost i nemilost svoje maćehe i njene dvije kćerke .	0
Datum izlaska : 31.05.2019 ( svjetska premijera )	1
Glumci su općenito bili nevjerojatni u svojim karakteristikama .	2
Osobno sam volio nastup Anthony Hopkins , Jeffrey Wright , Evan Rachel Woods i najbolje od svega po mom mišljenju bio je Thandie Newton .	2
Godina 2014	1
Trajanje filma : 01 : 27 : 00	1
Stoga , čak i ako je film bio pozdravljen kao jedan od najboljih u Marvel Cinematic Universeu , ja lično nisam to osjećao .	0
Zaključno , po mom mišljenju ovaj film koji je trebao biti prekrasan avanturistički film nije bio na očekivanom nivou zbog pogrešnog livenja i neučinkovitog pripovijedanja .	0
U kinima od :	1
Žanr : Adventure , Crime , Drama	1
Studeni 2014 .	1
Uvjerite se da najprije gledate prethodni film iz 1982 . godine 2 .	1
Emisija će debitirati na Epixu u nekom trenutku 2019 . godine .	1
IMDB Ocjena Serije :	1
Drugo čudovište koje smo jako voljeli bio je Benben , dok drugi nisu imali previše vremena na ekranu .	3
Djeca neće ni čitati ovo što ja pišem pa njih najmanje treba i zanimati , ali ako ste odrasli već dovoljno da prokljuvite svaku moju , onda vam trebam reći još koju : imao sam osjećaj da , od sat i četrdesetak minuta , film traje jedno pola sata .	0
još uvijek živ , Lincoln je sve napustio u SAD-u i pokušao tražiti brata koji se činio da je u zatvoru u Jemenu .	1
Volim sportske drame .	2
Veliki promašaj , dakle .	0
Studeni 2014 .	1
Zaintrigirala me zaista jedinstvena premisa u kojoj su vještice dio američke vojske i bore se protiv drugih vještica .	2
Uz malo više razmišljanja i empatije uloženih u likove , Netflix bi mogao biti na još jednom tinejdžerskom hitu .	1
Međutim , ovaj film ne može stvarno zadovoljiti obožavatelje koji su željeli vidjeti toliko borbe između robota zbog načina na koji je priča ispričana i nekoliko robota koji se pojavljuju .	0
Ocjena : 9 / 10	1
Film je na budžet od 99 miliona dolara zaradio više od 152 što i nije bogzna neka zarada jer animirani filmovi inače znaju da premaše rekorde , ali svejedno je ovaj prošao s kojim miliončićem više .	3
Kategorija znanstvenofantastičnog trilera bila je prilično bliska onome što sam osjećao o filmu .	1
Uopšteno gledano , to je još uvijek bila vrlo zabavna vožnja i definitivno vrijedan zaključak ove trilogije .	2
Stilski je film jako drzak i smio , razlikuje se po mnogočemu od onoga što smo navikli , a ono što nam želi reći jako je poučno ali i fino upakovano , međutim i Tarantino je smio i drzak , a isto tako i Alejandro Innaritu i njihovi filmovi su uspješni , oni znaju da ih učine zanimljivim i da to upakuju u proizvod kojem rijetko ko može odoljeti .	2
Izradio ga je Simon Beaufoy i dijelom ga je vodio Danny Boyle , a Trust se odvija 1973 . godine i okreće se oko Gettyove dinastije , na čelu sa zloglasnim Johnom Paulom Gettyom ( Donaldom Sutherlandom ) , usredotočujući se prvenstveno na otmicu unuka Pavao ( Harris Dickinson ) i naporima koje je podnijela dječakova majka Gail ( Hilary Swank ) i Gettyov sigurnosni savjetnik Fletcher Chace ( Brendan Fraser ) da ga dovede kući .	1
U međuvremenu , Shao industrije pod vodstvom Liwena ( Jing Tian – Kong : Skull Island , The Great Wall itd . )	1
IMDB Ocjena Filma : 6.1 / 10	1
Peter Serafinowicz igra The Tick , titularni plavi junak .	1
IMDB Ocjena Serije : 8.0 / 10	1
Hrvatska 10.08.2017 .	1
Simonsa , mada smatram da je Jai Courntey veliki promašaj za ovu ulogu .	0
Redatelj : Alan Taylor	1
Trailer Serije Senke – Shadow :	1
Zemlja : SAD	1
Dok pokušavaju shvatiti njegov uzrok , oni čak i ne znaju da je njegov razlog uvijek bio uz njih i da jednostavno nisu imali pojma o tome .	1
Film ima za cilj malđu djecu koja vole pse , zato je u filmu prikazano mnogo razlicitih slatkih pasa .	2
Datum izlaska : 12 April 2016 ( USA )	1
CGI svemirskog broja koji je stigao na zemlju i pao na zgrade učinjen je vrlo lijepo , oblik i pokreti vanzemaljaca također su bili dobri i uvjerljivi a film je zaista zadovoljstvo gledati u 3D - .	2
Redatelj : Andy Wachowski , Lana Wachowski	1
Mnogo se zanimljivijim za zaplet , također na prvu loptu , čini prikaz aktivnosti “ iza scene ” , odnosno svakodnevnica radnika i uprave parka , prisiljenih da svakodnevno paze da gostima ne padne dlaka s glave , odnosno da prate svaki pokret “ domaćina ” i stalno ih popravljaju i ponovno stavljaju u promet .	1
Sada , ako želite da vaš zombi bude glavni antagonist , možda bi vam to bilo previše čudno .	0
Ali mu nedostaje zamršena svjetska građevina i pažnja posvećena detaljima A Quiet Place .	0
U međuvremenu , John Boyega je vise ili manje izgubljen u ulozi koja se osjeća kao da je uglavnom izrezana iz gotovih verzija , dok se Ellar Coltrane pojavljuje u vrlo čudnom režimu scene , gdje on govori dugo-shot prema Watson , a čini mi se kao da su im svi dijalozi napisani ponovo drugom rukom .	0
Trajanje Epizode : 50 min	1
Jednog dana , Valerian i Laureline dobili su zadatak da sakupi nešto što se zove pretvarač s buvljaka na kojem su se morali maskirati kao turisti kako bi se izbjegla sumnja .	1
Šestočlana družina Veliki Štrumf ( Jonathan Winters ) , Štrumfeta ( Katy Perry ) , Kefalo ( Fred Armisen ) , Trapa ( Anton Yelchin ) , Mrgud ( George Lopez ) i Gricko ( Alan Cumming ) za vreme jedne od pustolovina upadnu u magični portal i nađu se u Njujorku zajedno sa Gargamelom .	1
Datum izlaska : TV Mini-Series ( 2016 – )	1
Kriminal .	0
Mislite da je drugačiji od ostalih .	1
Stvari su se također komplicirale kad je u Rim došla tajanstvena osoba .	1
Vizualno i Run On izgleda sjajno , a uz neke pametno odrađene skice filmskih scena s našim glavnim likovima , stalno se spominje E.T .	2
Osjećao sam da je pilot epizoda definitivno uspješna u stvaranju intrigantnog trenutka i uzbuđenja za nas .	2
Ipak , završna epizoda je bila malo čudna .	1
Obojica potom izvještavaju policiju za ovo samo da se nađu u istrazi za počinjenje zločina , unatoč tome što su nevini .	1
Više od polovice zemlje je nenastanjivo .	0
Ovaj mi nije dosadio , dakle , već je odradio pola posla .	2
Titlovan Trailer Filma :	1
Na kraju sam se osjećao i zabavljeno i obrazovano .	2
Bitka za Pacifik Pobuna ( 2018 )	1
Ant-Man i Wasp ( 2018 )	1
Redatelj : Dean Devlin	1
Pored toga , odnos dva brata u filmu prikazan je na jedan veoma čudan način jer izgledaju mnogo hladno i ascoijalno su nastrojeni da će vam biti žao kada shvatite kako su se stvari promijenile od prvog ‘ Jurskog parka ’ kada ste bez miganja , uz treptaj i strah gledali napadanje ovih zvijeri .	0
Redatelj : Ridley Scott	1
Jednostavno , kako je došao , tako je flm i prošao .	0
Podsjetilo me na film Blade Runner ili Ghost u Shellu .	1
Ocjena : 9 / 10	1
Ocjena : 4 / 10	0
Kapetan Marvel	1
Ispričan retrospektivno , “ Peti val ” u centar neobičnih dešavanja širom svijeta , gdje vanzemaljci vrše invaziju na našu planetu , stavlja mladu tinejdžerku Cassie koja prvo gubi majku , pa oca i onda ostaje sama da se bori protiv nesreće koja ih je zadesila te kako bi spasila mlađeg brata .	1
Bilo je napeto , također je imalo dramatične i emocionalne zaključke , nešto što nisam vidio da dolazi , iako mislim da je bilo i nekih sirastih trenutaka .	3
Dosta dobrih akcionih momenata , dosta napetosti i zabave i likova zbog kojih je sama franšiza i dan danas popularna , pa tako u ovom dijelu , i dalje obara s nogu fenomenalni Arnold u staroj dobro poznatoj ulozi , odličan rad kastinga što se tiče Emilie Clark , Jasona Clarka pa i par momenata gdje možemo vidjeti J.K .	2
Prije svega , film se vizualno pokušao izdvojiti od većine i razbiti monotoniju , tako što je , skoro polovina filma predstavljena u crno-bijeloj tehnici , no uz predvidljivu priču i nedinamičan sadržaj , ne možete se baš ni zaljubiti u film .	3
Redatelj : Raman Hui	1
Ova serija / sezona dobro je primljena .	1
S imenima poput Wattsa , Mel Gibson , Michelle Yeoh , Annabelle Wallis i Kena Jeonga u redu za glumački odjel filma , scenarij iz ovog filma osjeća se kao bacanje njegovog glumačkog talenta kad se mnogi likovi pojave s dijelom priče koja je daleko od impresioniranosti .	0
Pa Sal i ostali mogu uhvatiti Anona ?	1
Nepažljivi gledatelj će možda to i propustiti , ali preporučam da na kraju filma ponovo odvrtite i tu početnu scenu .	1
IMDB Ocjena Filma :	1
Ako to nije dovoljno , Anderson se oslanja previse na jeftini skok .	0
Batman v Superman v 10 Cloverfield Lane ?	1
Za starije i vremešnije , mnogo je boljih klasika i naslova u kojima je pas jedan od glavnih uloga a ove godine ipak samo imamo jednog ‘ Maxa ’ vrijednog gladanja , a to nije ovaj , bez obzira koliko je sladak , nego onaj ‘ Mad ’ koji juri po pustinji sa Furiosom .	0
Osjećalo se kao prva epizoda nove sezone .	1
Onaj ko prekrši ova pravila , momentalno gubi život , a učesnici se ubrzo po početku trka uveravaju koliko su ova pravila zaista stvarna i ozbiljna .	1
Njegov Wade je tipično neočekivano junak priče , to je kliše bez kojeg ne idemo .	1
Godina : 2016	1
Prije gledanja , imajte na umu da Romul uopće nije biografija osnivača Rima .	1
William , koji obavlja ljudsko kloniranje i kloniranje ljudi , pokušat će spasiti svoju obitelj .	3
Kad je Netflix najavio seriju spin-out za umjetničko klizanje od 10 epizoda , premisa je bila intrigantna i osjećala se kao spoj Crnog labuda i krhke sportske drame .	2
Glavne uloge : Jihae , Alberto Ammann , Clémentine Poidatz	1
No , da ne ispadne da samo govorim kako je u pitanju loš i glup film , red bi bio da objasnim u čemu je zapravo problem .	3
Gledaoci su dobili pogodak , rezanje ruku i obezglavljivanje .	0
Otkazano je emitiranje u bioskopima za kasnije izdanje putem video usluge na zahtjev – Joe Carnahan koji je ponovo u režijskoj fotelji za Boss Level .	0
Ocjena na IMDb.com mu je 5,9 / 10 a na Tomatoesima malih 25% .	1
Godina 2016	1
Kako se radnja širi i komadi počinju padati u ravnotežu , sezona se razvija do krajnjeg , ali pomalo poticajnog završetka , naglašavajući opasnosti oko tehnologije i naše vlastite percepcije rata .	2
Godina : 2018	1
‘ Home ’ nije ni stigao razviti potencijal za nešto veliko , a mala djeca to nešto i ne traže .	0
Domaćini su postavljeni s unaprijed definiranim pripovijedanjem koje im omogućuje da uvijek igraju svoju karakterizaciju sve dok se njihova priča ne završi , s tolerantnim odstupanjem ovisno o njihovoj interakciji .	1
Takođe , ova zamena neodoljivo podseća na nedovršeni film Bruce Lee-a The Game of Death ( 1972 ) , gde Lee usled smrti ne uspeva završiti ulogu , te se u delovima filma gde on nedostaje ubacuje drugi glumac koji groteskno podseća na njega .	1
Ali šteta , stvarno velika šteta , s obzirom da mi je Adam Devine bio itekako antipatičan u seriji ” Modern Family ” , ali je postao podnošljiv , a Aubrey Plaza mi je oduvijek bila draga , no i njihovi likovi i njihova najočitija angažovanost ne može pomoći ovom predvidljivom i plitkom filmu da uzleti , a kamoli da mu let traje dugo .	3
Žanr Animirani , Komedija , Obiteljski	1
Godzilla Vs .	1
Zemlja : Kina	1
IMDB Ocjena Filma : 4.8 / 10	1
Kada bi ga htjeli nekome podvaliti , kako bi ga opisali ?	1
‘ Lucy ’ je odlično izrežiran , izmontiran i snimljen film koji će vrlo lako naći svoj put do publike i čak i oni koji se protive znanstveno-fantastičnim filmovima i koji traže dubinu i nepovršnost u svakom filmu će biti donekle zadovoljni .	2
Cloud Atlas	1
Osobito onih prizora tijekom snježne oluje koja je izgledala previše očigledno urađena u studiju .	0
Otkako sam počeo pisati recenzije , nikada nije bilo ovako malo filmova za pogledati i još ja nikada da odem u kino od nekih obaveza i neimaštine i tek sinoć vidim pojavio se ovaj film u boljoj kvaliteti , iako sam se zavjetovao , mnogo prije nego što će izaći , da ga neću pogledati .	0
Smatram da je ljepota i naivnost narušena refernacama na pop kulturu jer su tako valjda htjeli biti pristupačniji i duhovtiji a mnogo toga je zapravo time oduzeto od filma , tako da , meni je bio sasvim solidan , ali opet daleko manje od očekivanog .	3
Redatelj : Paul W.S .	1
Alan Taylor je reditelj filma poznat po nastavku ‘ Thor ’ a i nekim serijama .	1
Jedina veća mana sto mogu reci o prvoj polovici filma je priča Laure Kinneya koja je ispričana putem iPhonea .	0
Bijes ih sve šalje u Zemlju ogledala iza Snježne kraljice i ostavlja trolove iz njihove kuće .	0
Redatelj : Jon Amiel	1
Zašto stati na jednom uspješnom filmu kada možete napraviti nastavak i potencijalno snimiti ponovo uspješan film ?	1
Tako dobiva “ PROMJENU ODOBRENJA ! ” .	1
u glavnoj ulozi , davne 2008 . , nesvjesno je otvorio eru Marvelovih superjunaka sa novim glumcima , drugačijom pričom , boljom tehnikom i zato je zaludio svijet pa su odlučili da će , vrlo vjerovatno , ekranizirati skoro svaki Marvelov lik i dati mu njegov vlastiti film pa tako da uskoro možemo očekivati film ” Black Widow ” , i ne samo nje , nego i filmove s ” Doctor Strange ” om i ” Aquaman ” om .	2
Bez obzira što je film drama više nego bilo koji žanr i bez obzira što neodoljivo podsjeća na odlične filmove iz prošlih godina , ‘ Predestination ’ je opet zabavan , pametan i gledljiv film koji će se većini gledatelja uvući pod kožu zbog dobro odabrane tematike koju je pak tako dobro obradio .	2
Ako ste zainteresirani za promatranje The Defenders kasnije .	1
Justice Smith , Daniella Pineda , Peter Jason , Michael Papajohn , Kamil Lemieszewski	1
Međutim ukoliko to nije slučaj i ako Jackman nastavi s ovakvim uradcima , brzo će potrošiti sav kredit koji trenutno ima kod publike i kritike .	0
Nakon nekog vremena , navikao sam se i odlučio sam uživati u filmu .	2
Tamo gde će se rangirati u smislu Indiana Jonesa , Raider-a za grobnice i Uncharteds svijeta ostaje da se vidi , ali ćemo sigurno saznati sljedećeg ljeta .	1
Nakon što je iznova i iznova prolazio kroz iste faze , Roy Pulver počeo je moći prikupljati informacije o tome tko je mozak iza svih problema koji sada prijete životu njegove bivše supruge Jemme Wells ( Naomi Watts ) i njezina sina , Joe ( Rio Grillo ) .	1
Ja sam jedan od onih koji je po više puta pogledao prva tri dijela i to još kao dijete , dok sam četvrti započeo ali ga nikad nisam završio .	3
I bilo je i 1 ili 2 emocionalnih trenutaka koji su utjecali na moju djevojku .	1
Svibanj 2014 .	1
Torq : mozak u akvariju	1
Čini se da film ima legitimni nedostatak razumijevanja onoga što želi biti .	0
iBoy 2017 je Sci-Fi akcioni film o dječaku koji je srednja škola koji razvija jedinstvene ovlasti nakon sto se probudi iz kome s dijelovima njegovog mobitela ugrađenim u mozgu .	1
Kreator : Darío Madrona , Carlos Montero	1
Kad je film “ Mračni umovi ” konačno završio , krajnji kredit je spomenuo da je prilagođen iz romana .	1
Priča je postavljena nakon događaja iz 2 . sezone Daredevila gdje su Frank Castle ( Jon Bernthal – Accountant , The Walking Dead TV serije itd . )	1
Žanr : Akcija , SF	1
Žanr : Avantura , Drama , Triler	1
Glavne uloge Glumci : Diane Guerrero , April Bowlby , Alan Tudyk	1
Od svih 10 epizoda u prvoj sezoni , prvih nekoliko epizoda i posljednje dvije epizode bili su moji favoriti .	2
Trajanje filma : 01 : 29 : 00	1
B i H 03.01.2019 .	1
Čini se da će uzdrmati staru formulu .	3
Godina 2014	1
Mračna kula imala je neke zabavne trenutke , po mom mišljenju ova serija je prekomplicirana da bude film , bilo bi bolje kao TV emisija , gdje bi se svaka knjiga mogla detaljno objasniti .	3
Drugi put nam se govori o događajima prije nego što smo ih zapravo vidjeli odigrane na ekranu , jer se likovi 2003 . prisjećaju trenutaka iz 1980 .	1
Ima ženu ( Laura Linney ) , dvoje djece ( Sofia Hublitz & Skylar Gaertner ) , i stalni posao kao financijski savjetnik .	1
Glavne uloge : Charlie Cox , Krysten Ritter , Mike Colter	1
Uz poznata lica Holivuda koji s osmjehom na licu , puni samopouzdanja rade nemoguće , ali bukvalno nemoguće stvari , htjeli su prodati ovaj film , ali oprostili bi mu da je krenuo svoju reklamnu kampanju kao ” The Avengers ” ili ” X Men ” .	0
Postoji grimizni robotski kohlas koji igra šah u parkovima , a posebna organizacija pruža prilagođene prijatelje za naknadu .	1
Glavne uloge : Jack Black , Dylan Minnette , Odeya Rush	1
Ona je zatražila pomoć od svojih prijatelja Sophia ( Kiersey Clemons – Dope itd . )	1
Kad je vikend , kad ste i umorni i bolešnjikavi , nema ništa boljeg od izležavanja , liječenja i gledanja filmova .	1
Ali vidimo ga kako prolazi zanimljivim lukom u seriji nakon što upozna Tick-a i započne s njim istraživati Terror-a .	1
Nemam više šta ni oduzeti niti dodati , osim tople preporuke kakvu dugu nisam dao , ali oni koji vole klasične akcione filmove , klasičnu priču između borbe dobra i zla , možda bi trebali zaobići ovaj .	3
Eh , pa kako se nerijetko desi da se dva tematski slična filma dese u jednoj godini , to nije zaobišlo ni ovu godinu kojoj je još malo dana ostalo prije isteka .	1
Šesta epizoda je malo sporija nego ove dosadašnje , no zalazi dublje nego ove dosadašnje .	1
Recenziju filma Blade Runner 2049 ( 2017 ) možete pročitati klikom ovdje	1
Sve ostalo je potpuno ne realno i ne čini se stvarno da bi mogao s time se poistovjetiti .	0
Glavne uloge : Reese Witherspoon , Laura Dern , Gaby Hoffmann	1
Jedne noći , dok je posjetila osobu za koju se kaže da je njezina prava majka po imenu Karen ( Gina Bellman – Leverage TV series etc ) , ogroman tornado pogodio je grad , iako se uspjela sakriti Karen u podrumu , Dorothey koja se zaključala u policijskom auto se prevrnula od tornada .	1
Datum izlaska : 13.03.2020 ( svjetska premijera )	1
IMDB Ocjena Serije :	1
Na Rotten Tomatoes ima 65% pozitivnu ocjenu .	1
Ostatak filma su loši kadrovi snimanja , dosada , glupi dijalozi , nikakvi performansi i klišee momenti , a zašto da sebi priuštite nešto tako ?	0
Producent : Mike Cahill	1
Međutim , za mene je osjećaj da se prvi dio filma kreće prilično sporo .	0
Doista možete reći da je Netflix krenuo s velikim proračunom , želeći to učiniti što je moguće ekstravagantnije .	1
U seriji se pojavljuje princeza Bean ( Abbi Jacobson ) i njezine avanture u srednjovjekovnom carstvu Dreamland sa svojim drugovima Elfo ( Nat Faxon ) i demon Luci ( Eric Andre ) .	1
Tako sam na kraju shvatio da je film jedan klasičan primjer moderne umjetnosti , djeluje onako futuristički , ali u svom tom izdvajanju od standarda , film je pobjegao od zdravog razuma i svega lijepog .	3
Trajanje filma : 01 : 32 : 00	1
Eh pa sad je znatno unaprijedio , a skupa sa čitavom filmskom ekipom ” Deadpool ” a , unio je svježinu u dobro poznati žanr i učinio zaista da skoro svi zavole ovaj film , bili oni ljubitelji stripa i akcijskih heroja ili ne .	2
Međutim , najzanimljiviji aspekt uključuje Jia i njezino nadobudno prijateljstvo s King Kongom , koji joj vjeruje više nego bilo kome drugom .	2
koji je bio član Lige koja se suprotstavila vladi .	1
Ocjena 8.5 / 10	1
Ocjena : 6 / 10	1
No , volio sam način na koji se pojavio više od 1 karaktera iz prethodnih serijala poput Daredevil i Jessica Jones , plus također referencu na Luke Cage , iako se ova tri heroja nisu pojavili uopće .	2
Tamo su tri tinejdžera radne grupe upravo primljene nakon zemljotresa	1
Ocjena : 9 / 10	2
To su sve špekulacije , holivudski producenti su procijenuli da je komercijalno isplativo snimiti ‘ Ben Hur ’ , međutim , američki box office ih je demantovao .	3
Reklo bi se , neohodan kompromis kako bi se postigao timski rad kada su Avengers-i u pitanju .	1
Ocjena : 9 / 10	1
Bilo je zabavno , intenzivno , uzbudljivo , puno akcije i humora u isto vrijeme .	2
a	1
U rano , jedna posebna kamera snimljena u nesreći s motociklima nevjerojatno je elegantna i samo za to Elite zaslužuje neke zasluge .	2
Prica mi je bez ikakvog smisla i poprilično je losa .	0
Jonah Hill i Emma Stone imaju prirodnu kemiju na ekranu koja vam zaista pomaže da vas uvede i da uživate u svojim sve bizarnijim i maštovitijim ulogama .	2
Nemojte me krivo shvatiti , moja djevojka i ja stvarno smo uživali u filmu .	2
Ali to nije učinilo da serija postane neinteresantna .	2
Cijeli svijet se digao na noge da vide ovu brutalnu , komičnu superherojsku priču , pa čak i oni koji ne vole ovakav tip filmova .	2
Carnahan je uspio učiniti da priča o vremenskoj petlji djeluje uvjerljivo s nizom opisa u nekoliko dijelova filma .	2
Tokom posjete , Galenova supruga , Lyra ( Valene Kane ) upućuje njihovu kćer Jyn ( glavnu protagonisticu filma ) da se sakrije po uvježbanom postupku u slučaju neželjenih posjetitelja .	1
Tu su i ljudi .	1
Mali budžet vjerovatno je uzrok mizernih CGI efekata .	0
Ovdje bi se trebali usredotočiti na promatranje .	1
kako bi pronašli gdje je Minhu smješten i gdje eksperimentirao Wicked kako bi pronašao lijek za virus .	1
Ukoliko vam ovo zvuči iole zanimljivo , znaćete i da li da nastavite sa čitanjem ovog teksta ili ste se našli u tematici koja vas uopšte ne zanima .	1
Datum izlaska : 17 .	1
Osim tih dijelova , ostali su bili vrlo dobri .	2
